,idStr,name,address,bathroom_count,bed_count,bedroom_count,city,country,guestControls/allowsChildren,guestControls/allowsEvents,guestControls/allowsInfants,guestControls/allowsPets,guestControls/allowsSmoking,guestControls/personCapacity,guestControls/structuredHouseRules/0,guestControls/structuredHouseRules/1,guestControls/structuredHouseRules/2,amenity_Kitchen,amenity_Wifi,amenity_Heating,amenity_Iron,amenity_Cable TV,amenity_Hair dryer,amenity_Dryer,amenity_Washer,amenity_Essentials,amenity_Shampoo,amenity_Pool,amenity_Air conditioning,amenity_TV,amenity_Smoke alarm,amenity_Carbon monoxide alarm,amenity_Coffee maker,amenity_Refrigerator,amenity_Dishwasher,amenity_Dishes and silverware,amenity_Stove,amenity_BBQ grill,amenity_Patio or balcony,amenity_Backyard,amenity_Cleaning available during stay,amenity_Host greets you,amenity_Safe,amenity_Hot water kettle,amenity_Sound system,amenity_Outdoor shower,amenity_Dining_table,amenity_Outdoor_furniture,amenity_Freezer,maxNights,minNights,numberOfGuests,photos/0/pictureUrl,photos/0/thumbnailUrl,photos/1/pictureUrl,photos/1/thumbnailUrl,photos/2/pictureUrl,photos/2/thumbnailUrl,photos/3/pictureUrl,photos/3/thumbnailUrl,photos/4/pictureUrl,photos/4/thumbnailUrl,photos/5/pictureUrl,photos/5/thumbnailUrl,photos/6/pictureUrl,photos/6/thumbnailUrl,photos/7/pictureUrl,photos/7/thumbnailUrl,photos/8/pictureUrl,photos/8/thumbnailUrl,photos/9/pictureUrl,photos/9/thumbnailUrl,photos/10/pictureUrl,photos/10/thumbnailUrl,photos/11/pictureUrl,photos/11/thumbnailUrl,photos/12/pictureUrl,photos/12/thumbnailUrl,photos/13/pictureUrl,photos/13/thumbnailUrl,photos/14/pictureUrl,photos/14/thumbnailUrl,photos/15/pictureUrl,photos/15/thumbnailUrl,photos/16/pictureUrl,photos/16/thumbnailUrl,photos/17/pictureUrl,photos/17/thumbnailUrl,photos/18/pictureUrl,photos/18/thumbnailUrl,photos/19/pictureUrl,photos/19/thumbnailUrl,photos/20/pictureUrl,photos/20/thumbnailUrl,photos/21/pictureUrl,photos/21/thumbnailUrl,photos/22/pictureUrl,photos/22/thumbnailUrl,photos/23/pictureUrl,photos/23/thumbnailUrl,photos/24/pictureUrl,photos/24/thumbnailUrl,photos/25/pictureUrl,photos/25/thumbnailUrl,photos/26/pictureUrl,photos/26/thumbnailUrl,photos/27/pictureUrl,photos/27/thumbnailUrl,photos/28/pictureUrl,photos/28/thumbnailUrl,photos/29/pictureUrl,photos/29/thumbnailUrl,photos/30/pictureUrl,photos/30/thumbnailUrl,pricing/rate/amount,reviewDetailsInterface/reviewCount,Accuracy,Communication,Cleanliness,Location,Check-in,Value,reviewsModule/localizedOverallRating,stars,roomType,roomTypeCategory,sectionedDescription/description,sectionedDescription/houseRules,sectionedDescription/interaction,sectionedDescription/locale,sectionedDescription/localizedLanguageName,sectionedDescription/name,sectionedDescription/neighborhoodOverview,sectionedDescription/notes,sectionedDescription/space,sectionedDescription/summary,sectionedDescription/transit,url
297,14285580,Pool Villa 10 bedrooms amazing  sea view (1490m2),"Tambon Patong, จ.ภูเก็ต, Thailand",8.0,10.0,10.0,Tambon Patong,Thailand,1,1,1,1,1,16,Check-in is anytime after 3PM and check out by 11AM, , ,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,365,2,16,https://a0.muscache.com/im/pictures/926f00cd-8c63-42d7-92f1-25bc03aeb184.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/926f00cd-8c63-42d7-92f1-25bc03aeb184.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/8e65b2da-d87c-45ef-8dbb-956fec1363ef.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/8e65b2da-d87c-45ef-8dbb-956fec1363ef.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/4c43e5e1-eb69-4eb5-9528-cf7fc9b6b986.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/4c43e5e1-eb69-4eb5-9528-cf7fc9b6b986.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/834d9ae5-ed20-4c7b-99ce-2aeef5749d7f.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/834d9ae5-ed20-4c7b-99ce-2aeef5749d7f.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/1505ed92-e925-4b21-af2b-8ef895448740.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/1505ed92-e925-4b21-af2b-8ef895448740.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/885bb7d1-c7db-49e0-be08-8d41943edcaf.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/885bb7d1-c7db-49e0-be08-8d41943edcaf.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/3a832b2d-48d5-411c-ad84-65935789ab10.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/3a832b2d-48d5-411c-ad84-65935789ab10.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/e6249f4c-fb01-4cd1-a0a4-fdcbbbaa7bde.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/e6249f4c-fb01-4cd1-a0a4-fdcbbbaa7bde.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/61dfd799-a7a1-49c0-9fc2-76acc6a9844e.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/61dfd799-a7a1-49c0-9fc2-76acc6a9844e.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/42a058d1-dbce-4f5c-8009-7c6009c80ff1.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/42a058d1-dbce-4f5c-8009-7c6009c80ff1.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/3ca18082-d46d-44d8-a13c-b4c7806a8327.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/3ca18082-d46d-44d8-a13c-b4c7806a8327.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/cf81f195-5fd8-4543-9495-063506c7811e.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/cf81f195-5fd8-4543-9495-063506c7811e.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/701bbc79-bd3d-4fad-8e24-aa4749b3a4ce.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/701bbc79-bd3d-4fad-8e24-aa4749b3a4ce.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/db2982f8-9715-4930-9105-5a09c5f0858a.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/db2982f8-9715-4930-9105-5a09c5f0858a.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/463547d3-149c-4b45-bdb9-807e47537464.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/463547d3-149c-4b45-bdb9-807e47537464.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/70751fd0-b563-4ab4-9e5e-824ac20a3ffe.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/70751fd0-b563-4ab4-9e5e-824ac20a3ffe.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/fd997516-933e-45a1-b58c-fffdc38bb52d.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/fd997516-933e-45a1-b58c-fffdc38bb52d.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/31b7d0c6-90aa-40ae-86c1-bb99f233e7cd.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/31b7d0c6-90aa-40ae-86c1-bb99f233e7cd.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/a9f5b973-d899-488a-b6db-37a944d593c9.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/a9f5b973-d899-488a-b6db-37a944d593c9.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/cfda8a9d-8f94-497b-a9bb-055bc16c5de5.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/cfda8a9d-8f94-497b-a9bb-055bc16c5de5.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/8cfccc81-f139-40b3-bf8a-d20440c4bc99.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/8cfccc81-f139-40b3-bf8a-d20440c4bc99.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/d7a123e0-fd61-4fd1-bc2e-2a9441e46213.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/d7a123e0-fd61-4fd1-bc2e-2a9441e46213.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/bfc270af-0565-4863-8729-533b029ef0db.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/bfc270af-0565-4863-8729-533b029ef0db.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/d3c68a2c-50c6-4f54-943c-91c2385c04be.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/d3c68a2c-50c6-4f54-943c-91c2385c04be.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/9edff751-45bf-497e-bb95-84b662e692cc.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/9edff751-45bf-497e-bb95-84b662e692cc.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/e9cc678b-efc1-4fe9-99b2-ea2bd4cca806.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/e9cc678b-efc1-4fe9-99b2-ea2bd4cca806.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/25bcfc7c-9d31-424e-b181-9d976954b061.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/25bcfc7c-9d31-424e-b181-9d976954b061.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/06d239c5-8a47-4def-9a90-85e8af6cec79.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/06d239c5-8a47-4def-9a90-85e8af6cec79.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/4eccebfa-fa96-4ca4-bd19-b265af32e1dd.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/4eccebfa-fa96-4ca4-bd19-b265af32e1dd.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/e64f00a5-efed-40e8-8fa4-77b2ac013ed6.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/e64f00a5-efed-40e8-8fa4-77b2ac013ed6.jpg?aki_policy=small,https://a0.muscache.com/im/pictures/c1b5958d-4daa-49fe-97c9-74dc52e7d03c.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/c1b5958d-4daa-49fe-97c9-74dc52e7d03c.jpg?aki_policy=small,516,203,4.7,4.8,4.6,4.7,4.9,4.7,4.74,4.74,Entire villa,entire_home,"Welcome to your ideal group retreat villa for friends’ trip or family reunion, the spot is the best choice for your holiday and it totally private for you , we have the most breathtaking view in town, and you will only be surrounded by a Thai tropical vegetation overlooking the Patong city bay and the Andaman Sea.

WHY CHOOSE US

-	No extra charge , all included
Most of Airbnb host are charging for extra cleaning and checkout cleaning, we don’t,
Cleaning is included, bed linens and towels changed if needed otherwise every 2 days
While most of Thai villa owners are charging for electricity consumption at checkout, we don’t,
And that is a big money save for you especially with this kind of huge property 
-	24hour staff assistance , our villa manager is living nearby and always around if needed to help you during your stay, it will enable you to save precious time (airport transfer, taxi booking, BBQ assistance, advises for activities, laundry service and more )
-	A rate of satisfaction which speaks for itself , hundreds of group hosted for and we keep working to meet your expectations
-	The guarantee that everything is functional ,if not we are making the commitment to replace it immediately
But no worries about that, all aircon are new from 2019 so is the pool system (and pool tiles)
-	A partnership with the best companies for years, good deals for all kind of activities on the island , the experience and feedbacks from satisfied customers 
No need to pre book activities from your home, it will cost you way too much money … the offer is huge in Phuket, we can discuss about your schedule and arrange it with on your arrival time 


LOCATION AND ENVIRONNEMENT

The villa is located on the hill of Patong city which the main city of Phuket island for tourism (restaurants, nightlife and activities center)							
Our place is totally private, no adjacent neighbor to disturb your peace of mind … your only trouble would be to avoid missing the picturesque sunset every day.
The extensive view is our attraction, daytime or nighttime overlooking the Patong Bay and the Andaman Sea, it will offer you an unequalled festival of colors in the perfect relaxing environment. The neighborhood is quiet, only small familial restaurants, guest-houses and offices. 
Two restaurants are located just a few step away from you, one small and cheap and delicious Thai place and another good one with western food and Thai food. 
We are located just 1 minutes to 7/11 shop and 5 to 10 minutes from the city center, walking street, night market and patong beach.

Property arrangement 

All the property is private for you, everything is behind the main entrance door with access code. 1490m2 of exclusive space for your group, totally secure by 8 outside cameras and also a 24 security guard stay few meters away from the villa. Also High speed WIFI is running in every centime of the property .Please find hereafter the precise arrangement with the outside area and the 3 buildings surrounding the pool:	

-	Common outside area 

New pool from April 2019, bar just up the pool stairs with: drinking water fountain, freezer, fridge, glasses for everyone and more 
You can also enjoy on the deck: dining table with benches with 16 seats, garden furniture with 8 seats, 6 sunbeds, outside shower and BBQ. 

-	1st building 

Ground floor: 2 bedrooms apartment of 112 sqm with 2 individual bathrooms connected, big living room with TV and outside terrace overlooking the vegetation.
1st floor: 2 bedrooms apartment of 112 sqm with 2 individual bathrooms connected, big living room with TV and outside terrace overlooking the vegetation.

-	2nd building

Ground floor: 1 bedroom apartment of 52 sqm with 1 bathroom, 1 living room with outside terrace overlooking the bay and the sea. 
Another 1 bedroom apartment of 52 sqm with 1 bathroom, 1 living room with outside terrace overlooking the bay and the sea.
Lower level 1 : 2 bedrooms apartment of 102 sqm with 1 bathroom , 1 kitchen with all kitchenware you might need , big living room with the largest couch of the property with 10 seats and 55 screen TV , outside terrace with huge bean bags and tropical garden view . 
Lower level 2: pool table room with garden view 
	
-	3rd building 

2 bedroom apartment of 78 sqm over the swimming pool , 1 bathroom and 1 living room with TV and outside terrace with the highest point of view of the property .

Not included
-	Airport transfer service: 800 baht for a taxi up to 3 persons plus luggage , 1200 baht for a minivan up to 9 people plus luggage
-	Breakfast can be provided , please advise us before checking if you would like to book it 
-	Laundry service : our staff is taking care of that , clothes wash and iron for 60 baht per kilo equivalent 2 USD

LOCATION AND ENVIRONNEMENT

The villa is located on the hill of Patong city which the main city of Phuket island for tourism (restaurants, nightlife and activities center)	

We are located just 1 minutes to 7/11 shop and 5 to 10 minutes from the city center, BANGLA road walking street, night market and PATONG beach.
						
Our place is totally private and safe with 24h STAFF service, cctv, safety boxes, access with gate code door, 24 hours security guard and  NO neighbor to disturb your peace of mind so NO NOISY RESTRICTION … your only trouble would be to avoid missing the picturesque sunset every day.

The extensive view is our attraction, daytime or nighttime overlooking the Patong Bay and the Andaman Sea, it will offer you an unequalled festival of colors in the perfect relaxing environment. 

Adjacent at 10m to the villa we have a delicious thai around 60 thb per dish (btw the cheapest of patong) and western food around 150 thb per dish who can also bring it to the villa.

For the transportation on 24H they have BOLT app the best and cheapest one and many others apps or TUKTUK numbers 200 bath for 10 people not per person.

NO additional charges. free electric during your stay free drinking water and cleaning everyday if you want as we have 24h STAFF service who also can assist you and advice you for not loosing time and available for any request.

Feel free to let us know for more information.

We have a private car and motorbike parking and 24 hours taxi tuktuk and motorbike taxi service and also motorbike and car rental.

Let us know if you need more information thank you.

Partners 
As stated before , almost all island trip  don’t  required pre booking and are always cheaper with us , you might take a look and advise us few week before if you are interested with the Hype Luxury Boat ( website )
We have a long time partnership with them and it is definitely a friend trip bachelor party must do.", ,"Not included
-	Airport transfer service: 800 baht for a taxi up to 3 persons plus luggage , 1200 baht for a minivan up to 9 people plus luggage
-	Breakfast can be provided , please advise us before checking if you would like to book it 
-	Laundry service : our staff is taking care of that , clothes wash and iron for 60 baht per kilo equivalent 2 USD",en,English,Pool Villa 10 bedrooms amazing  sea view (1490m2),"LOCATION AND ENVIRONNEMENT

The villa is located on the hill of Patong city which the main city of Phuket island for tourism (restaurants, nightlife and activities center)	

We are located just 1 minutes to 7/11 shop and 5 to 10 minutes from the city center, BANGLA road walking street, night market and PATONG beach.
						
Our place is totally private and safe with 24h STAFF service, cctv, safety boxes, access with gate code door, 24 hours security guard and  NO neighbor to disturb your peace of mind so NO NOISY RESTRICTION … your only trouble would be to avoid missing the picturesque sunset every day.

The extensive view is our attraction, daytime or nighttime overlooking the Patong Bay and the Andaman Sea, it will offer you an unequalled festival of colors in the perfect relaxing environment. 

Adjacent at 10m to the villa we have a delicious thai around 60 thb per dish (btw the cheapest of patong) and western food around 150 thb per dish who can also bring it to the villa.

For the transportation on 24H they have BOLT app the best and cheapest one and many others apps or TUKTUK numbers 200 bath for 10 people not per person.

NO additional charges. free electric during your stay free drinking water and cleaning everyday if you want as we have 24h STAFF service who also can assist you and advice you for not loosing time and available for any request.

Feel free to let us know for more information.","Partners 
As stated before , almost all island trip  don’t  required pre booking and are always cheaper with us , you might take a look and advise us few week before if you are interested with the Hype Luxury Boat ( website )
We have a long time partnership with them and it is definitely a friend trip bachelor party must do.","WHY CHOOSE US

-	No extra charge , all included
Most of Airbnb host are charging for extra cleaning and checkout cleaning, we don’t,
Cleaning is included, bed linens and towels changed if needed otherwise every 2 days
While most of Thai villa owners are charging for electricity consumption at checkout, we don’t,
And that is a big money save for you especially with this kind of huge property 
-	24hour staff assistance , our villa manager is living nearby and always around if needed to help you during your stay, it will enable you to save precious time (airport transfer, taxi booking, BBQ assistance, advises for activities, laundry service and more )
-	A rate of satisfaction which speaks for itself , hundreds of group hosted for and we keep working to meet your expectations
-	The guarantee that everything is functional ,if not we are making the commitment to replace it immediately
But no worries about that, all aircon are new from 2019 so is the pool system (and pool tiles)
-	A partnership with the best companies for years, good deals for all kind of activities on the island , the experience and feedbacks from satisfied customers 
No need to pre book activities from your home, it will cost you way too much money … the offer is huge in Phuket, we can discuss about your schedule and arrange it with on your arrival time 


LOCATION AND ENVIRONNEMENT

The villa is located on the hill of Patong city which the main city of Phuket island for tourism (restaurants, nightlife and activities center)							
Our place is totally private, no adjacent neighbor to disturb your peace of mind … your only trouble would be to avoid missing the picturesque sunset every day.
The extensive view is our attraction, daytime or nighttime overlooking the Patong Bay and the Andaman Sea, it will offer you an unequalled festival of colors in the perfect relaxing environment. The neighborhood is quiet, only small familial restaurants, guest-houses and offices. 
Two restaurants are located just a few step away from you, one small and cheap and delicious Thai place and another good one with western food and Thai food. 
We are located just 1 minutes to 7/11 shop and 5 to 10 minutes from the city center, walking street, night market and patong beach.","Welcome to your ideal group retreat villa for friends’ trip or family reunion, the spot is the best choice for your holiday and it totally private for you , we have the most breathtaking view in town, and you will only be surrounded by a Thai tropical vegetation overlooking the Patong city bay and the Andaman Sea.","We have a private car and motorbike parking and 24 hours taxi tuktuk and motorbike taxi service and also motorbike and car rental.

Let us know if you need more information thank you.",https://www.airbnb.com/rooms/14285580
